S;4;24;16777216;1;1530813943,3192;1530813947,1198;3,8006;2048;79
S;4;24;16777216;1;1530813947,1399;1530813950,8436;3,7036;2048;79
S;4;24;16777216;1;1530813950,8686;1530813954,5995;3,7309;2048;79
S;4;24;16777216;1;1530813954,6198;1530813958,2866;3,6668;2048;79
S;4;24;16777216;1;1530813958,3075;1530813962,0610;3,7535;2048;79
S;4;24;16777216;1;1530813861,2303;1530813864,9200;3,6898;2048;79
S;4;24;16777216;1;1530813962,0816;1530813965,7774;3,6958;2048;79
S;4;24;16777216;1;1530813864,9398;1530813868,6305;3,6908;2048;79
S;4;24;16777216;1;1530813868,6510;1530813872,4277;3,7768;2048;79
S;4;24;16777216;1;1530813872,4487;1530813876,1685;3,7198;2048;79
S;4;24;16777216;1;1530813876,1888;1530813879,9073;3,7186;2048;79
S;4;24;16777216;1;1530813879,9279;1530813883,6209;3,6930;2048;79
S;4;24;16777216;1;1530813883,6416;1530813887,3213;3,6797;2048;79
S;4;24;16777216;1;1530814977,7637;1530814981,4378;3,6742;2097152;78
S;4;24;16777216;1;1530815010,9734;1530815014,5888;3,6154;2097152;78
S;4;24;16777216;0;1530815014,6093;1530815018,2513;3,6419;2097152;78
S;4;24;16777216;1;1530815018,2714;1530815021,9592;3,6878;2097152;78
S;4;24;16777216;1;1530815021,9800;1530815025,6514;3,6714;2097152;78
S;4;24;16777216;1;1530815025,6721;1530815029,3502;3,6781;2097152;78
S;4;24;16777216;1;1530815029,3703;1530815033,0555;3,6852;2097152;78
S;4;24;16777216;1;1530815033,0789;1530815036,7402;3,6613;2097152;78
S;4;24;16777216;1;1530815036,7656;1530815040,5418;3,7762;2097152;78
S;4;24;16777216;1;1530815040,5653;1530815044,3045;3,7392;2097152;78
S;4;24;16777216;1;1530815044,3249;1530815048,0804;3,7555;2097152;78
S;4;24;16777216;1;1530814981,4584;1530814985,1459;3,6875;2097152;78
S;4;24;16777216;1;1530815048,1006;1530815051,7776;3,6770;2097152;78
S;4;24;16777216;1;1530815051,7984;1530815055,4632;3,6648;2097152;78
S;4;24;16777216;1;1530815055,4860;1530815059,2148;3,7287;2097152;78
S;4;24;16777216;1;1530815059,2351;1530815062,9173;3,6822;2097152;78
S;4;24;16777216;1;1530815062,9385;1530815066,6550;3,7165;2097152;78
S;4;24;16777216;1;1530815066,6753;1530815070,3454;3,6702;2097152;78
S;4;24;16777216;1;1530815070,3659;1530815074,0928;3,7269;2097152;78
S;4;24;16777216;1;1530815074,1138;1530815077,8552;3,7414;2097152;78
S;4;24;16777216;1;1530815077,8753;1530815081,5487;3,6735;2097152;78
S;4;24;16777216;1;1530815081,5697;1530815085,2532;3,6835;2097152;78
S;4;24;16777216;1;1530814985,1693;1530814988,8380;3,6688;2097152;78
S;4;24;16777216;1;1530815085,2747;1530815088,9920;3,7173;2097152;78
S;4;24;16777216;1;1530814988,8591;1530814992,5568;3,6977;2097152;78
S;4;24;16777216;1;1530814992,5769;1530814996,2421;3,6651;2097152;78
S;4;24;16777216;1;1530814996,2631;1530814999,9180;3,6549;2097152;78
S;4;24;16777216;1;1530814999,9383;1530815003,6102;3,6719;2097152;78
S;4;24;16777216;1;1530815003,6315;1530815007,2969;3,6654;2097152;78
S;4;24;16777216;1;1530815007,3173;1530815010,9531;3,6358;2097152;78
S;4;24;16777216;1;1530813510,6233;1530813514,5477;3,9245;256;79
S;4;24;16777216;1;1530813545,4545;1530813549,2964;3,8419;256;79
S;4;24;16777216;1;1530813549,3162;1530813553,1002;3,7839;256;79
S;4;24;16777216;1;1530813553,1214;1530813556,9076;3,7862;256;79
S;4;24;16777216;1;1530813556,9281;1530813560,8094;3,8813;256;79
S;4;24;16777216;1;1530813560,8292;1530813564,6940;3,8648;256;79
S;4;24;16777216;1;1530813564,7141;1530813568,6069;3,8928;256;79
S;4;24;16777216;1;1530813568,6269;1530813572,5374;3,9106;256;79
S;4;24;16777216;1;1530813572,5580;1530813576,4198;3,8617;256;79
S;4;24;16777216;1;1530813576,4403;1530813580,2617;3,8214;256;79
S;4;24;16777216;1;1530813580,2834;1530813584,2016;3,9181;256;79
S;4;24;16777216;1;1530813514,5678;1530813518,4323;3,8645;256;79
S;4;24;16777216;1;1530813584,2216;1530813588,0562;3,8346;256;79
S;4;24;16777216;1;1530813588,0778;1530813591,9155;3,8377;256;79
S;4;24;16777216;1;1530813591,9356;1530813595,8204;3,8848;256;79
S;4;24;16777216;1;1530813595,8405;1530813599,6962;3,8557;256;79
S;4;24;16777216;1;1530813599,7170;1530813603,6114;3,8944;256;79
S;4;24;16777216;1;1530813603,6330;1530813607,4742;3,8412;256;79
S;4;24;16777216;1;1530813607,4953;1530813611,2882;3,7929;256;79
S;4;24;16777216;1;1530813611,3094;1530813615,1300;3,8207;256;79
S;4;24;16777216;1;1530813615,1508;1530813619,0570;3,9062;256;79
S;4;24;16777216;1;1530813619,0775;1530813622,9369;3,8594;256;79
S;4;24;16777216;1;1530813518,4529;1530813522,3156;3,8627;256;79
S;4;24;16777216;1;1530813622,9574;1530813626,7888;3,8314;256;79
S;4;24;16777216;1;1530813522,3368;1530813526,1487;3,8119;256;79
S;4;24;16777216;1;1530813526,1685;1530813530,0166;3,8481;256;79
S;4;24;16777216;1;1530813530,0364;1530813533,8646;3,8282;256;79
S;4;24;16777216;1;1530813533,8851;1530813537,7312;3,8461;256;79
S;4;24;16777216;1;1530813537,7518;1530813541,5846;3,8328;256;79
S;4;24;16777216;1;1530813541,6049;1530813545,4345;3,8297;256;79
S;4;24;16777216;1;1530814642,2419;1530814645,9860;3,7441;262144;78
S;4;24;16777216;1;1530814676,0896;1530814679,7579;3,6683;262144;78
S;4;24;16777216;1;1530814679,7783;1530814683,4707;3,6924;262144;78
S;4;24;16777216;1;1530814683,4917;1530814687,2253;3,7337;262144;78
S;4;24;16777216;1;1530814687,2455;1530814691,0114;3,7659;262144;78
S;4;24;16777216;1;1530814691,0317;1530814694,8296;3,7979;262144;78
S;4;24;16777216;1;1530814694,8516;1530814698,5131;3,6615;262144;78
S;4;24;16777216;1;1530814698,5334;1530814702,3227;3,7893;262144;78
S;4;24;16777216;1;1530814702,3430;1530814706,0195;3,6765;262144;78
